129.17,0,129.839,131.719,132.571,133.434,134.098,134.764,135.304,135.737,136.049,136.224,136.143,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
129.152,0,129.893,131.825,132.728,133.657,134.389,135.136,135.766,136.305,136.734,137.031,137.101,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
129.097,0,129.909,131.885,132.833,133.818,134.612,135.429,136.139,136.766,137.302,137.707,137.915,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
129.008,0,129.894,131.904,132.894,133.926,134.773,135.653,136.432,137.139,137.763,138.266,138.599,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
128.889,0,129.849,131.887,132.912,133.988,134.882,135.814,136.656,137.432,138.136,138.721,139.168,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
128.742,0,129.776,131.835,132.895,134.007,134.944,135.923,136.817,137.655,138.429,139.088,139.632,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
128.568,0,129.677,131.753,132.844,133.99,134.964,135.985,136.926,137.817,138.653,139.377,140.008,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
128.369,0,129.555,131.643,132.762,133.937,134.946,136.004,136.988,137.925,138.814,139.598,140.305,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
128.147,0,129.41,131.507,132.651,133.852,134.893,135.987,137.007,137.987,138.923,139.758,140.532,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
127.905,0,129.243,131.346,132.515,133.739,134.808,135.934,136.99,138.006,138.985,139.865,140.697,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
127.642,0,129.056,131.163,132.354,133.599,134.694,135.849,136.937,137.989,139.004,139.927,140.808,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
127.363,0,128.849,130.959,132.171,133.434,134.554,135.736,136.852,137.936,138.987,139.946,140.871,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
127.066,0,128.624,130.737,131.967,133.245,134.389,135.595,136.738,137.851,138.934,139.928,140.891,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
126.754,0,128.382,130.497,131.744,133.036,134.201,135.43,136.598,137.738,138.849,139.876,140.873,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
126.428,0,128.123,130.241,131.503,132.807,133.993,135.241,136.432,137.598,138.735,139.792,140.819,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
126.093,0,127.849,129.97,131.247,132.559,133.766,135.03,136.243,137.432,138.595,139.68,140.732,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
125.75,0,127.56,129.685,130.975,132.296,133.521,134.801,136.033,137.243,138.43,139.541,140.616,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
125.399,0,127.26,129.385,130.689,132.017,133.261,134.552,135.803,137.033,138.24,139.378,140.474,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
125.041,0,126.949,129.077,130.389,131.724,132.985,134.288,135.554,136.803,138.03,139.191,140.306,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
124.681,0,126.628,128.759,130.081,131.417,132.697,134.008,135.29,136.555,137.8,138.984,140.114,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
124.317,0,126.296,128.433,129.763,131.102,132.395,133.714,135.009,136.291,137.552,138.757,139.901,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
